,raw_text,clean_text
48494,Had fish curry for lunch today. I am still moaning over the fact that Vesak day falls on a weekday. Hmmph  I got to start my ppt.,had fish curry for lunch today. i am still moaning over the fact that vesak day falls on a weekday. hmmph i got to start my ppt.
48495,@PauliinaP83 Yea I gotta work today  BUT Mom's Birthday Party is Tonight so I'll be Pretty Drunken after lol,yea i gotta work today but mom's birthday party is tonight so i'll be pretty drunken after lol
48496,i really hate my fake family now! please gimme a little space for my own life,i really hate my fake family now! please gimme a little space for my own life
48497,Loving the M25..   http://twitpic.com/4eg72,loving the m25..
48498,@withinwithout I will call the venue to follow up on my email to Port Merch yesterday.,i will call the venue to follow up on my email to port merch yesterday.
48499,"went to bed at 4a.m., up at 9a.m. extremely tired and still not finished downloading my music for iTunes  i think i'm off to Sam's Club?","went to bed at 4a.m., up at 9a.m. extremely tired and still not finished downloading my music for itunes i think i'm off to sam's club?"
48500,@KKarthik nah.. not yet..,nah.. not yet..
48501,No marching today  our band parade is canceled due to bad weather...,no marching today our band parade is canceled due to bad weather...
48502,listening to music... its windy outside,listening to music... its windy outside
48503,NICK BRAUN'S TWITTER IS BEING BLOCKED!!!!!! I LOVE HIM!!!!!!!!!!!!!!!!!! THIS SUCKS!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,nick braun's twitter is being blocked!!!!!! i love him!!!!!!!!!!!!!!!!!! this sucks!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
48504,Thinks australia is boring,thinks australia is boring
48505,Today would be the perfect day to be all cuddled up with someone.. Bummer.,today would be the perfect day to be all cuddled up with someone.. bummer.
48506,"Sun shining in my window, and i am studying  Currently looking at the unification of Germany!","sun shining in my window, and i am studying currently looking at the unification of germany!"
48507,Left dog beds out on patio - rained.  Found 50 eathworms underneath. Collected them &amp; put in flower bed covered lightly with soil. ;-),left dog beds out on patio - rained. found 50 eathworms underneath. collected them amp put in flower bed covered lightly with soil. -
48508,@Braders007 aw you gotta help me... I don't know what to do...,aw you gotta help me... i don't know what to do...
48509,My wittle bunny friend...,my wittle bunny friend...
48510,Everybodys at the March of Dimes 5k this morn except me!!   Im stuck working.... Have fun guys!,everybodys at the march of dimes 5k this morn except me!! im stuck working.... have fun guys!
48511,it's so sad that i can't sleep in past 8:30 on weekends anymore,it's so sad that i can't sleep in past 8 30 on weekends anymore
48512,i suck at useing my time well,i suck at useing my time well
48513,@LittleLiverbird We certainly do!  Just a pity it hasn't worked,we certainly do! just a pity it hasn't worked
48514,feels better now that its time to sleep...  nite all,feels better now that its time to sleep... nite all
48515,oh my god i have two tests next week,oh my god i have two tests next week
48516,WTF?!?! Boots have changed my fave king prawn salad  I now have sweet chillie sauce with it and no peppers,wtf?!?! boots have changed my fave king prawn salad i now have sweet chillie sauce with it and no peppers
48517,"glad to know my family bought tons of gluten food for the birthday party, and I can't eat it.","glad to know my family bought tons of gluten food for the birthday party, and i can't eat it."
48518,"@dottorblaster will check, I do not know it. it is for a laptop with windows. Tried unebooting, but it fails","will check, i do not know it. it is for a laptop with windows. tried unebooting, but it fails"
48519,Hope evryone has fun at #pawpawty today. Mollyd has to take care of her grandma so no pawty for her,hope evryone has fun at pawpawty today. mollyd has to take care of her grandma so no pawty for her
48520,is at work,is at work
48521,"@slatham100 : wish we could post you one!  Actually adoptions are going well,  but short of foster homes able to handle dogs w. 'issues'","wish we could post you one! actually adoptions are going well, but short of foster homes able to handle dogs w. 'issues'"
48522,@pastelpastel hockey is the biggest bummer. Oh and taking notes in School could be tricky.,hockey is the biggest bummer. oh and taking notes in school could be tricky.
48523,"I just dropped my 3rd cup of coffee on the table, &amp; it spilled all over when the cup broke  Had 2 clean up a mess. &amp; i'm 1 cup short n ...","i just dropped my 3rd cup of coffee on the table, amp it spilled all over when the cup broke had 2 clean up a mess. amp i'm 1 cup short n ..."
48524,@tommcfly i missed falling in love on radio 1 &gt; and i haven't yet seen it on the music channels  cannot wait to hear it live in June!,i missed falling in love on radio 1 gt and i haven't yet seen it on the music channels cannot wait to hear it live in june!
48525,freaking bred &amp; missing someone  &lt;3,freaking bred amp missing someone lt 3
48526,booo! can't go to @innocentdrinks AGM as clashes with Teach First SPLiC Summit,booo! can't go to agm as clashes with teach first splic summit
48527,"so tired, i said up till 3  and woke up at 7","so tired, i said up till 3 and woke up at 7"
48528,Dammit! Was doing a blog post and the power went out! The ridgeway and storms don't mix together,dammit! was doing a blog post and the power went out! the ridgeway and storms don't mix together
48529,@roflsaurus bad news as well - the link doesn't work anymore - they must have taken it down...,bad news as well - the link doesn't work anymore - they must have taken it down...
48530,Man it sucks when you want to do something but none of your friends do,man it sucks when you want to do something but none of your friends do
48531,bout to upload Saturdays vid  ...btw it sucks...,bout to upload saturdays vid ...btw it sucks...
48532,@wyvernfriend its it though.....  My work bans everything.,its it though..... my work bans everything.
48533,"I am wondering why it is so hard for me to sleep these days. I am so exhausted, yet sleep still eludes me.","i am wondering why it is so hard for me to sleep these days. i am so exhausted, yet sleep still eludes me."
48534,I hate goodbyes. So much,i hate goodbyes. so much
48535,I wanna go back to sleep but I need to go to the bank so I gotta wait a little longer,i wanna go back to sleep but i need to go to the bank so i gotta wait a little longer
48536,doesn't appreciate the effects of alcohol the next day,doesn't appreciate the effects of alcohol the next day
48537,"had a short look on the SIGInt 09 schedule (http://ow.ly/4OYa): too much social stuff, almost no technical sessions ...","had a short look on the sigint 09 schedule too much social stuff, almost no technical sessions ..."
48538,"@TraceyHewins ermm took it hour ago lol, and nope i aint hung over aint drunk in ages  lol,","ermm took it hour ago lol, and nope i aint hung over aint drunk in ages lol,"
48539,@Misssarahnoir first time here and so far find it to be stunning - am walking in history but... the men are not from Milan so not feeing,first time here and so far find it to be stunning - am walking in history but... the men are not from milan so not feeing
48540,"@MusicCeleb7 hah lol. oh sounds exciting i have like an hour and a half science test i think, can't wait","hah lol. oh sounds exciting i have like an hour and a half science test i think, can't wait"
48541,sitting here wondering how my checking acct bal goes down so fast,sitting here wondering how my checking acct bal goes down so fast
48542,@Antionette2299 I didnt get any tickets in teh mail,i didnt get any tickets in teh mail
48543,is enjoying a rainy day at home with the family. Soccer games canceled,is enjoying a rainy day at home with the family. soccer games canceled
48544,@RebelSean We had double the amount of rain we normally get in April. Another wet year here in Toronto,we had double the amount of rain we normally get in april. another wet year here in toronto
