,raw_text,clean_text
58382,"Good lineup. But after the excitement of Monkeys and Chiefs wears off, all I can focus on is the lack of Lily, Franz, Verve, Blur, YYY's","good lineup. but after the excitement of monkeys and chiefs wears off, all i can focus on is the lack of lily, franz, verve, blur, yyy's"
58383,@nicolelovesyou whats going on,whats going on
58384,found out that i fractured my wrist last wednesday. in plaster and unsure if i can ride bmx nationals,found out that i fractured my wrist last wednesday. in plaster and unsure if i can ride bmx nationals
58385,@kathryneliz How far is Graf? Sorry E is sick  You are such a nice SIL to help her out.  http://myloc.me/15C2,how far is graf? sorry e is sick you are such a nice sil to help her out.
58386,@Tara_Rose Yeh I've noticed the Buzzen is down  I woke up and was told that the Buzzen is down  Hope it won't be too long til it's up,yeh i've noticed the buzzen is down i woke up and was told that the buzzen is down hope it won't be too long til it's up
58387,Am just realising how broke I am. It sucks,am just realising how broke i am. it sucks
58388,GRRR. Hate it when I forget about something on Ebay and miss the closing time. A nice set of 55mm close-up filters missed,grrr. hate it when i forget about something on ebay and miss the closing time. a nice set of 55mm close-up filters missed
58389,good morning. I had a bad night ...I woke up 10 times...  What about you? had a good night of sleep?,good morning. i had a bad night ...i woke up 10 times... what about you? had a good night of sleep?
58390,@PinchHost your phpMyAdmin page is incredibly slow,your phpmyadmin page is incredibly slow
58391,crawfish at 6 with cousins! (: should be studying for the ap stats exam on tues though.,crawfish at 6 with cousins! should be studying for the ap stats exam on tues though.
58392,@eobsoad140 lol i was at school!! why??  i didnt get to see you,lol i was at school!! why?? i didnt get to see you
58393,@lindam73 Things are good.  Not too much excitement for an early Monday morning.  Sorry to hear there's screwed aspects in your life.,things are good. not too much excitement for an early monday morning. sorry to hear there's screwed aspects in your life.
58394,"Just had my teeth checked, now my eyes. I'm dying for a coffee but can't drink for an hour.","just had my teeth checked, now my eyes. i'm dying for a coffee but can't drink for an hour."
58395,@randomflowers not working for me either,not working for me either
58396,Time for work. Im tired...,time for work. im tired...
58397,I think my elbow is fractured?,i think my elbow is fractured?
58398,@Rhonddalad yeah hun it was a good night  my ankile is even more fucked now tho,yeah hun it was a good night my ankile is even more fucked now tho
58399,Eating a banana and wishing the weekend wasn't so short,eating a banana and wishing the weekend wasn't so short
58400,"@edrafalko 14 years experience, and i couldn't even get a frigging callback.  my life sucks.","14 years experience, and i couldn't even get a frigging callback. my life sucks."
58401,@chriswhill sweet!  Josh is at work though,sweet! josh is at work though
58402,don't think i can make it to shibuya tonight. i still have to clean and prepare the beats for soi.,don't think i can make it to shibuya tonight. i still have to clean and prepare the beats for soi.
58403,Ugh - feel like hell today. Work from home time,ugh - feel like hell today. work from home time
58404,Have a strange old lady lookin at me at the bus stop,have a strange old lady lookin at me at the bus stop
58405,the cool beach boy (dennis wilson) &amp; i got the &quot;pacific ocean blues&quot;...i miss LA  ? http://blip.fm/~6gf0y,the cool beach boy dennis wilson amp i got the quot pacific ocean blues quot ...i miss la ?
58406,*twitches* its getting colder and nobodys talking,twitches its getting colder and nobodys talking
58407,Man i put wrong answer and i was right below the winner  #sigjeans,man i put wrong answer and i was right below the winner sigjeans
58408,@nick_carter say hi to sissy kiss for iaaa is bed time on manday i come back to school  have fun  sissiy and nicky xD kiss from mexico!,say hi to sissy kiss for iaaa is bed time on manday i come back to school have fun sissiy and nicky xd kiss from mexico!
58409,"Morning. Damn, no wonder my cats didn't let me sleep peacefully. Yay for EPD on Celtics game, Nay for TSCC officially canceling   Waaaaah!","morning. damn, no wonder my cats didn't let me sleep peacefully. yay for epd on celtics game, nay for tscc officially canceling waaaaah!"
58410,http://twitpic.com/5csy5 - Worst idea ever. If you're already feeling bad how're you supposed to drink something that tastes like shit?,- worst idea ever. if you're already feeling bad how're you supposed to drink something that tastes like shit?
58411,i just wanna show you she dont even know you. never gonna love you like i want to...,i just wanna show you she dont even know you. never gonna love you like i want to...
58412,just violated the tuners rule.. dont buy non-performance parts. sorry.  ima buy the air filters next time..,just violated the tuners rule.. dont buy non-performance parts. sorry. ima buy the air filters next time..
58413,"@killedbyghosts Lucky you, I'm at work","lucky you, i'm at work"
58414,ugh mcdonalds is a danzer tone to my stomach ever since i saw 'supersize me',ugh mcdonalds is a danzer tone to my stomach ever since i saw 'supersize me'
58415,out to gram's for some yard work help -- then i gotta make a dent in this redic. paper,out to gram's for some yard work help -- then i gotta make a dent in this redic. paper
58416,@TayJasper Sweet. Reminds Me Of T.I.  I Miss Him!!,sweet. reminds me of t.i. i miss him!!
58417,@skweeds Too freaky for me,too freaky for me
58418,im working on the stupid science notebook!,im working on the stupid science notebook!
58419,"Oh yes, angels and demons are very worth to watch , almost cryy","oh yes, angels and demons are very worth to watch , almost cryy"
58420,"@musicheartnsoul awww, hope you feel better","awww, hope you feel better"
58421,"@moonscribe and to your good self, hail and well met as it were","and to your good self, hail and well met as it were"
58422,@eboogiee  that saddens me,that saddens me
58423,:S i have a 10 and a half hour shift tomorroww :S and im sick of the food there and theres no were else to eat around thereee,s i have a 10 and a half hour shift tomorroww s and im sick of the food there and theres no were else to eat around thereee
58424,@Grooveecar   - it was sunny here all day!,- it was sunny here all day!
58425,@DenzelBurks I'm at my peeps house no house phone!,i'm at my peeps house no house phone!
58426,@cassferatu Aww sounds like a sad story.  I would have sixth-wheeled it up with you.,aww sounds like a sad story. i would have sixth-wheeled it up with you.
58427,Bleh. I wish I could just sleep in for even an hour longer.,bleh. i wish i could just sleep in for even an hour longer.
58428,@simplesmash I hate you.,i hate you.
58429,@mizzcatcher Twitter will miss you.,twitter will miss you.
58430,Ugh. I need to go up to the library today. I'm so tired and think I'm sick.,ugh. i need to go up to the library today. i'm so tired and think i'm sick.
58431,@hiphopcheerio He killed my heart to. Tis' broken. I think he would be my dream guy. And the fact that he killed himself makes me sadder.,he killed my heart to. tis' broken. i think he would be my dream guy. and the fact that he killed himself makes me sadder.
58432,@yvonnert don't know  - I would suggest US$ -the site itself is registered in europe somewhere - but is not EU$ - so US$ would be my guess,don't know - i would suggest us -the site itself is registered in europe somewhere - but is not eu - so us would be my guess
58433,I second that word. . .major headache. If my boss was at work i would call in,i second that word. . .major headache. if my boss was at work i would call in
58434,is very tired and has no energy  as she has the cold,is very tired and has no energy as she has the cold
58435,"@kaitlynmassey I'm sorry, maybe bacon? Maybe?  http://is.gd/yjMt","i'm sorry, maybe bacon? maybe?"
58436,Dang! Missed out on a great evening mt bike ride,dang! missed out on a great evening mt bike ride
58437,Good GOD i just finished watching Making the band ...why he gotta to kick her out!!! i was so sad for Dawn,good god i just finished watching making the band ...why he gotta to kick her out!!! i was so sad for dawn
58438,@wzzmypantz 12 hours + on doing 3 of my assessments which is due tomorrow,12 hours on doing 3 of my assessments which is due tomorrow
58439,Bleh New Agains Not Woking On iTunes  i acually like that song XD,bleh new agains not woking on itunes i acually like that song xd
58440,Oy... i'm feeling fat... need to work out more,oy... i'm feeling fat... need to work out more
58441,"@stephtara Ahh, I can beat that. Support ticket to @twitter Jan 26-confirmed not fixed. Mar 12 they marked it fixed-no change on problem!","ahh, i can beat that. support ticket to jan 26-confirmed not fixed. mar 12 they marked it fixed-no change on problem!"
